,file_name,file_path,file_shape
236,882514296.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49063/882514296.dcm,"(4096, 3328)"
237,420825824.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28059/420825824.dcm,"(4096, 3328)"
238,1178398323.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28059/1178398323.dcm,"(4096, 3328)"
239,489674195.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28059/489674195.dcm,"(4096, 3328)"
240,297471146.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28059/297471146.dcm,"(4096, 3328)"
241,1456940701.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/28059/1456940701.dcm,"(4096, 3328)"
242,1462454518.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25411/1462454518.dcm,"(4096, 3328)"
243,1105752706.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25411/1105752706.dcm,"(4096, 3328)"
244,1062297493.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25411/1062297493.dcm,"(4096, 3328)"
245,1975533542.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/25411/1975533542.dcm,"(4096, 3328)"
246,63731680.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13918/63731680.dcm,"(4096, 3328)"
247,1178907559.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13918/1178907559.dcm,"(4096, 3328)"
248,755876684.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13918/755876684.dcm,"(4096, 3328)"
249,232178927.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13918/232178927.dcm,"(4096, 3328)"
250,1764104422.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26752/1764104422.dcm,"(2776, 2082)"
251,494789465.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26752/494789465.dcm,"(2776, 2082)"
252,1760427397.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26752/1760427397.dcm,"(2776, 2082)"
253,735779087.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26752/735779087.dcm,"(2776, 2082)"
254,1352006898.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15156/1352006898.dcm,"(3328, 2560)"
255,578409314.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15156/578409314.dcm,"(3328, 2560)"
256,383535661.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15156/383535661.dcm,"(3328, 2560)"
257,509417747.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/15156/509417747.dcm,"(3328, 2560)"
258,1709014285.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/1709014285.dcm,"(4096, 3328)"
259,579275312.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/579275312.dcm,"(4096, 3328)"
260,1817437491.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/1817437491.dcm,"(4096, 3328)"
261,1593426305.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/1593426305.dcm,"(4096, 3328)"
262,1536243360.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/1536243360.dcm,"(4096, 3328)"
263,1407323523.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/1407323523.dcm,"(4096, 3328)"
264,1438120661.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/1438120661.dcm,"(4096, 3328)"
265,1572892047.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/52334/1572892047.dcm,"(4096, 3328)"
266,1099331782.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23918/1099331782.dcm,"(4096, 3328)"
267,393421862.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23918/393421862.dcm,"(4096, 3328)"
268,1965559318.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23918/1965559318.dcm,"(4096, 3328)"
269,497280090.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23918/497280090.dcm,"(4096, 3328)"
270,929419226.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38909/929419226.dcm,"(2776, 2082)"
271,579492722.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38909/579492722.dcm,"(2776, 2082)"
272,1243560020.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38909/1243560020.dcm,"(2776, 2082)"
273,1736795681.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38909/1736795681.dcm,"(2776, 2082)"
274,1202636064.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35956/1202636064.dcm,"(4096, 3328)"
275,917879637.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35956/917879637.dcm,"(4096, 3328)"
276,586539101.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35956/586539101.dcm,"(4096, 3328)"
277,1656094737.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/35956/1656094737.dcm,"(4096, 3328)"
278,1309628291.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24837/1309628291.dcm,"(3328, 2560)"
279,1029186684.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24837/1029186684.dcm,"(3328, 2560)"
280,1339328850.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24837/1339328850.dcm,"(3328, 2560)"
281,1146801102.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24837/1146801102.dcm,"(3328, 2560)"
282,445113117.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/24837/445113117.dcm,"(3328, 2560)"
283,649592961.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49683/649592961.dcm,"(2776, 2082)"
284,1643306892.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49683/1643306892.dcm,"(2776, 2082)"
285,98909873.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49683/98909873.dcm,"(2776, 2082)"
286,581529236.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49683/581529236.dcm,"(2776, 2082)"
287,756218093.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26879/756218093.dcm,"(4096, 3328)"
288,1052642047.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26879/1052642047.dcm,"(4096, 3328)"
289,1216203659.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26879/1216203659.dcm,"(4096, 3328)"
290,769799881.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26879/769799881.dcm,"(4096, 3328)"
291,52215385.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26879/52215385.dcm,"(4096, 3328)"
292,1439962449.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/26879/1439962449.dcm,"(4096, 3328)"
293,1259078197.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64397/1259078197.dcm,"(4096, 3328)"
294,593342884.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64397/593342884.dcm,"(4096, 3328)"
295,403499517.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64397/403499517.dcm,"(4096, 3328)"
296,321907071.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64397/321907071.dcm,"(4096, 3328)"
297,380925777.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36874/380925777.dcm,"(4096, 3328)"
298,735282476.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36874/735282476.dcm,"(4096, 3328)"
299,753422496.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36874/753422496.dcm,"(4096, 3328)"
300,887893021.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36874/887893021.dcm,"(4096, 3328)"
301,689819629.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36874/689819629.dcm,"(4096, 3328)"
302,1595220177.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/36874/1595220177.dcm,"(4096, 3328)"
303,1749603420.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58160/1749603420.dcm,"(5355, 4915)"
304,11106508.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58160/11106508.dcm,"(5355, 4915)"
305,220556028.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58160/220556028.dcm,"(5355, 4915)"
306,619758836.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/58160/619758836.dcm,"(5355, 4915)"
307,971105511.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51141/971105511.dcm,"(4096, 3328)"
308,169537165.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51141/169537165.dcm,"(4096, 3328)"
309,257512844.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51141/257512844.dcm,"(4096, 3328)"
310,1256786005.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/51141/1256786005.dcm,"(4096, 3328)"
311,1772471337.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14041/1772471337.dcm,"(4096, 3328)"
312,1397340621.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14041/1397340621.dcm,"(4096, 3328)"
313,799218686.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14041/799218686.dcm,"(4096, 3328)"
314,1963503370.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14041/1963503370.dcm,"(4096, 3328)"
315,93943602.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/14041/93943602.dcm,"(4096, 3328)"
316,1156580176.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61071/1156580176.dcm,"(3062, 2394)"
317,419624254.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61071/419624254.dcm,"(3062, 2394)"
318,1839255698.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61071/1839255698.dcm,"(3062, 2394)"
319,1958180616.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/61071/1958180616.dcm,"(3062, 2394)"
320,1834902084.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18118/1834902084.dcm,"(4096, 3328)"
321,246477392.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18118/246477392.dcm,"(4096, 3328)"
322,477809345.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18118/477809345.dcm,"(4096, 3328)"
323,1985385468.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18118/1985385468.dcm,"(4096, 3328)"
324,609972791.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18118/609972791.dcm,"(4096, 3328)"
325,655646528.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/18118/655646528.dcm,"(4096, 3328)"
326,1263883233.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64890/1263883233.dcm,"(5355, 4915)"
327,113953291.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64890/113953291.dcm,"(5355, 4915)"
328,462522426.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64890/462522426.dcm,"(5355, 4915)"
329,966140470.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/64890/966140470.dcm,"(5355, 4915)"
330,818068169.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3517/818068169.dcm,"(3328, 2560)"
331,1995671056.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3517/1995671056.dcm,"(3328, 2560)"
332,1898903529.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3517/1898903529.dcm,"(3328, 2560)"
333,1916245481.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3517/1916245481.dcm,"(3328, 2560)"
334,1302218797.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57769/1302218797.dcm,"(3328, 2560)"
335,1425011025.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57769/1425011025.dcm,"(3328, 2560)"
336,1980344127.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57769/1980344127.dcm,"(3328, 2560)"
337,298061917.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57769/298061917.dcm,"(3328, 2560)"
338,1690447877.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/20476/1690447877.dcm,"(2776, 2082)"
339,1554352495.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/20476/1554352495.dcm,"(2776, 2082)"
340,1672559999.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/20476/1672559999.dcm,"(2776, 2082)"
341,100403705.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/20476/100403705.dcm,"(2776, 2082)"
342,545065967.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3566/545065967.dcm,"(5355, 4915)"
343,178722552.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3566/178722552.dcm,"(5355, 4915)"
344,1970984674.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3566/1970984674.dcm,"(5355, 4915)"
345,1511493501.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/3566/1511493501.dcm,"(5355, 4915)"
346,155246462.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27674/155246462.dcm,"(3328, 2560)"
347,1021822781.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27674/1021822781.dcm,"(3328, 2560)"
348,619706859.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27674/619706859.dcm,"(3328, 2560)"
349,1933955326.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/27674/1933955326.dcm,"(3328, 2560)"
350,1427332600.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43282/1427332600.dcm,"(5355, 4915)"
351,1446814640.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43282/1446814640.dcm,"(5355, 4915)"
352,968896621.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43282/968896621.dcm,"(5355, 4915)"
353,1501874386.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/43282/1501874386.dcm,"(5355, 4915)"
354,1054756107.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49319/1054756107.dcm,"(4096, 3328)"
355,1572729751.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49319/1572729751.dcm,"(4096, 3328)"
356,64162629.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49319/64162629.dcm,"(4096, 3328)"
357,153470114.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49319/153470114.dcm,"(4096, 3328)"
358,1199836309.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49319/1199836309.dcm,"(4096, 3328)"
359,1729671808.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/49319/1729671808.dcm,"(4096, 3328)"
360,1209595128.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11092/1209595128.dcm,"(2294, 1914)"
361,626528976.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11092/626528976.dcm,"(2294, 1914)"
362,1105055041.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11092/1105055041.dcm,"(2294, 1914)"
363,1579100070.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11092/1579100070.dcm,"(2294, 1914)"
364,321627381.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/11092/321627381.dcm,"(2294, 1914)"
365,1055935395.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23111/1055935395.dcm,"(4096, 3328)"
366,311019410.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23111/311019410.dcm,"(4096, 3328)"
367,789323991.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23111/789323991.dcm,"(4096, 3328)"
368,1187907340.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23111/1187907340.dcm,"(4096, 3328)"
369,1282674566.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/23111/1282674566.dcm,"(4096, 3328)"
370,1240812304.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13156/1240812304.dcm,"(2776, 2082)"
371,326150172.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13156/326150172.dcm,"(2776, 2082)"
372,1638439182.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13156/1638439182.dcm,"(2776, 2082)"
373,456255974.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13156/456255974.dcm,"(2776, 2082)"
374,1148868593.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/13156/1148868593.dcm,"(2776, 2082)"
375,1278663107.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57286/1278663107.dcm,"(2294, 1914)"
376,1233538447.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57286/1233538447.dcm,"(2294, 1914)"
377,2117292235.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57286/2117292235.dcm,"(2294, 1914)"
378,1609604771.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/57286/1609604771.dcm,"(2294, 1914)"
379,1142459425.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9583/1142459425.dcm,"(4096, 3328)"
380,505873411.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9583/505873411.dcm,"(4096, 3328)"
381,1817344012.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9583/1817344012.dcm,"(4096, 3328)"
382,1972564000.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/9583/1972564000.dcm,"(4096, 3328)"
383,182563372.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10240/182563372.dcm,"(2776, 2082)"
384,367024983.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10240/367024983.dcm,"(2776, 2082)"
385,56090001.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10240/56090001.dcm,"(2776, 2082)"
386,797464102.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10240/797464102.dcm,"(2776, 2082)"
387,780619415.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/10240/780619415.dcm,"(2776, 2082)"
388,874754348.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54884/874754348.dcm,"(3328, 2560)"
389,1505116160.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54884/1505116160.dcm,"(3328, 2560)"
390,333282386.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54884/333282386.dcm,"(3328, 2560)"
391,221792237.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/54884/221792237.dcm,"(3328, 2560)"
392,1245422836.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38501/1245422836.dcm,"(2776, 2082)"
393,751768890.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38501/751768890.dcm,"(2776, 2082)"
394,887434052.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38501/887434052.dcm,"(2776, 2082)"
395,625650611.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/38501/625650611.dcm,"(2776, 2082)"
396,535635438.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16545/535635438.dcm,"(5355, 4915)"
397,1538644020.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16545/1538644020.dcm,"(5355, 4915)"
398,1992109729.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16545/1992109729.dcm,"(5355, 4915)"
399,2125299080.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/16545/2125299080.dcm,"(5355, 4915)"
400,72196447.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63250/72196447.dcm,"(4096, 3328)"
401,313812089.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63250/313812089.dcm,"(4096, 3328)"
402,1152511650.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63250/1152511650.dcm,"(4096, 3328)"
403,1106300429.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/63250/1106300429.dcm,"(4096, 3328)"
404,1052445002.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47687/1052445002.dcm,"(3328, 2560)"
405,2095025704.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47687/2095025704.dcm,"(3328, 2560)"
406,1138415275.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47687/1138415275.dcm,"(3328, 2560)"
407,1334531083.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47687/1334531083.dcm,"(3328, 2560)"
408,249278971.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47687/249278971.dcm,"(3328, 2560)"
409,583456460.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/47687/583456460.dcm,"(3328, 2560)"
410,598419911.dcm,/kaggle/input/rsna-breast-cancer-detection/train_images/21468/598419911.dcm,"(2776, 2082)"
